round,deltaT,mean_accuracy,n_selected
1,3133.0,0.5336394086480141,2
2,3023.0,0.25799595937132835,2
3,2051.0,0.29512202739715576,2
4,2051.0,0.29512202739715576,2
5,2019.0000000000002,0.29512202739715576,2
6,2045.9999999999998,0.29512202739715576,2
7,2052.0,0.29512202739715576,2
8,2029.0,0.29512202739715576,2
9,2049.0,0.29512202739715576,2
10,2048.0,0.29512202739715576,2
11,2051.0,0.29512202739715576,2
12,2020.0,0.29512202739715576,2
13,2049.0,0.29512202739715576,2
14,2049.0,0.29512202739715576,2
15,2045.9999999999998,0.29512202739715576,2
16,3018.0,0.29512202739715576,2
17,2045.9999999999998,0.29512202739715576,2
18,2029.9999999999998,0.29512202739715576,2
19,2040.0,0.29512202739715576,2
20,2047.0000000000002,0.29512202739715576,2
21,2025.9999999999998,0.29512202739715576,2
22,2032.0,0.29512202739715576,2
23,2048.0,0.29512202739715576,2
24,2050.0,0.29512202739715576,2
25,2049.0,0.29512202739715576,2
26,2041.9999999999998,0.29512202739715576,2
27,2027.0000000000002,0.29512202739715576,2
28,2049.0,0.29512202739715576,2
29,2048.0,0.29512202739715576,2
30,2025.0,0.29512202739715576,2
31,2049.0,0.29512202739715576,2
32,2049.0,0.29512202739715576,2
33,2050.0,0.29512202739715576,2
34,2035.0000000000002,0.29512202739715576,2
35,2028.0,0.29512202739715576,2
36,2050.0,0.29512202739715576,2
37,2048.0,0.29512202739715576,2
38,2025.9999999999998,0.29512202739715576,2
39,2033.0,0.29512202739715576,2
40,2048.0,0.29512202739715576,2
41,2045.0,0.29512202739715576,2
42,2045.0,0.29512202739715576,2
43,2045.9999999999998,0.29512202739715576,2
44,2049.0,0.29512202739715576,2
45,2044.0,0.29512202739715576,2
46,2037.0,0.29512202739715576,2
47,2049.0,0.29512202739715576,2
48,2048.0,0.29512202739715576,2
49,2016.0,0.29512202739715576,2
50,3054.0,0.29512202739715576,2
