segs,recived,sent,recived_dt,sent_dt
465.252,106925072,228063635,2150280,74
471.247,109075352,228063709,2150280,74
477.185,113949726,252380732,4874374,24317023
483.194,113949730,252380810,4,78
489.242,113949732,256575516,2,4194706
495.222,113949732,256575590,2,74
501.196,113949732,256575625,2,35
507.197,114906669,256578732,956937,3107
513.243,117056949,256578806,2150280,74
519.239,119207229,256578880,2150280,74
525.237,121357509,256578954,2150280,74
531.234,123429163,262915042,2071654,6336088
537.191,126622090,280960779,3192927,18045737
543.2,126622094,285088401,4,4127622
549.259,126622096,285088477,2,76
555.222,126622096,285088551,2,74
561.184,127188073,285091658,565977,3107
567.204,129403513,285091732,2215440,74
573.199,131553793,285091806,2150280,74
579.195,133704073,285091880,2150280,74
585.19,135854353,285091954,2150280,74
591.215,139293726,309603297,3439373,24511343
597.192,139293726,313600595,3439373,3997298
603.177,139293728,313600632,2,37
609.228,139293732,313600710,4,78
615.194,139381870,313603857,88138,3147
621.222,141619030,313603931,2237160,74
627.219,143769310,313604005,2150280,74
633.214,145919590,313604079,2150280,74
639.209,148069870,313604153,2150280,74
645.236,151965349,338180609,3895479,24576456
651.212,151965349,342112945,3895479,3932336
657.176,151965349,342112980,3895479,35
663.216,151965351,342113017,2,37
669.209,151966313,342113992,962,975
675.171,153899695,342116244,1933382,2252
681.267,156049975,342116318,2150280,74
687.262,158200255,342116392,2150280,74
693.259,160350535,342116466,2150280,74
699.186,164636063,366757621,4285528,24641155
705.258,164636063,370622097,4285528,3864476
711.217,164636063,370622132,4285528,35
717.172,164636063,370622167,4285528,35
723.187,164636065,370622204,2,37
729.203,166114283,370625351,1478218,3147
735.199,168264563,370625425,2150280,74
741.194,170414843,370625499,2150280,74
747.189,172565123,370625573,2150280,74
753.246,177306310,395266353,4741187,24640780
759.181,177306310,395942988,4741187,676635
765.183,177306310,399130348,4741187,3187360
771.24,177306310,399130383,4741187,35
777.201,177306310,399130418,4741187,35
783.232,178263246,399133524,956936,3106
789.181,180413530,399133602,2150284,78
795.174,182563810,399133676,2150280,74
801.171,184714090,399133750,2150280,74
807.25,186809613,405468315,2095523,6334565
813.268,189976604,423774781,3166991,18306466
819.248,189976604,427637961,3166991,3863180
825.203,189976604,427637996,3166991,35
831.177,189976604,427638031,3166991,35
837.183,190539686,427641139,563082,3108
843.21,192692864,427641215,2153178,76
849.205,194843148,427641293,2150284,78
855.201,196993428,427641367,2150280,74
861.194,199143708,427641441,2150280,74
867.228,202645778,452281165,3502070,24639724
873.216,202645778,456144999,3502070,3863834
879.176,202645778,456145034,3502070,35
885.259,202645778,456145069,3502070,35
891.179,202771563,456148176,125785,3107
897.191,205036235,456148250,2264672,74
903.187,207186517,456148326,2150282,76
909.182,209336801,456148404,2150284,78
915.175,211487081,456148478,2150280,74
921.256,215314905,480788124,3827824,24639646
927.239,215314905,484652150,3827824,3864026
933.208,215314905,484652185,3827824,35
939.195,215314905,484652220,3827824,35
945.19,215316166,484655331,1261,3111
951.198,217314406,484655405,1998240,74
957.193,219464686,484655479,2150280,74
963.188,221614968,484655555,2150282,76
969.184,223765252,484655633,2150284,78
975.183,227983740,509295592,4218488,24639959
981.269,227983740,513155964,4218488,3860372
987.251,227983740,513155999,4218488,35
993.237,227983740,513156034,4218488,35
999.221,227983740,513156069,4218488,35
1005.268,229527115,513159174,1543375,3105
1011.263,231677395,513159248,2150280,74
1017.257,233827675,513159322,2150280,74
1023.206,235977957,513159398,2150282,76
1029.21,240651981,538189488,4674024,25030090
1035.255,240651981,539541978,4674024,1352490
1041.207,240651981,541660405,4674024,2118427
1047.188,240651981,541660440,4674024,35
1053.171,240651981,541660475,4674024,35
1059.228,241869557,541663581,1217576,3106
1065.221,244019837,541663655,2150280,74
1071.217,246170117,541663729,2150280,74
1077.212,248320397,541663803,2150280,74
1083.27,250153660,551164300,1833263,9500497
1089.204,253320528,566629020,3166868,15464720
1095.23,253320528,570165626,3166868,3536606
1101.212,253320528,570165661,3166868,35
1107.196,253320528,570165696,3166868,35
1113.206,254016828,570168806,696300,3110
1119.199,256167108,570168880,2150280,74
1125.195,258317388,570168954,2150280,74
1131.19,260467668,570169028,2150280,74
1137.187,262617948,570169102,2150280,74
1143.244,265988818,595199215,3370870,25030113
1149.265,265988824,598670241,6,3471026
1155.246,265988824,598670315,6,74
1161.233,265988824,598670350,6,35
1167.17,266307194,598673458,318370,3108
1173.205,268574762,598673532,2267568,74
1179.201,270725042,598673606,2150280,74
1185.196,272875322,598673680,2150280,74
1191.193,275025602,598673754,2150280,74
1197.175,278656583,623703520,3630981,25029766
1203.185,278656583,627173448,3630981,3469928
1209.194,278656589,627173489,6,41
1215.171,278656589,627173563,6,74
1221.192,278657852,627176676,1263,3113
1227.232,280656092,627176750,1998240,74
1233.227,282806372,627176824,2150280,74
1239.224,284956652,627176898,2150280,74
1245.22,287106932,627176972,2150280,74
1251.198,291324214,652141696,4217282,24964724
1257.208,291324214,655675242,4217282,3533546
1263.19,291324214,655675277,4217282,35
1269.198,291324220,655675318,6,41
1275.265,291324220,655675392,6,74
1281.188,292932759,655678501,1608539,3109
1287.186,295083039,655678575,2150280,74
1293.181,297233319,655678649,2150280,74
1299.176,299383599,655678723,2150280,74
1305.256,303992121,680643639,4608522,24964916
1311.197,303992121,682671353,4608522,2027714
1317.25,303992121,684177748,4608522,1506395
1323.232,303992121,684177783,4608522,35
1329.241,303992125,684177822,4,39
1335.255,305079382,684180968,1087257,3146
1341.249,307229662,684181042,2150280,74
1347.248,309379942,684181116,2150280,74
1353.243,311530222,684181190,2150280,74
1359.171,313493431,693681313,1963209,9500123
1365.196,316659987,709211187,3166556,15529874
1371.205,316659987,712680797,3166556,3469610
1377.185,316659987,712680832,3166556,35
1383.24,316659987,712680867,3166556,35
1389.215,317421445,712683975,761458,3108
1395.208,319571727,712684051,2150282,76
1401.208,321722007,712684125,2150280,74
1407.201,323872287,712684199,2150280,74
1413.199,326022567,712684273,2150280,74
1419.233,329327499,737713819,3304932,25029546
1425.24,329327499,741183573,3304932,3469754
1431.206,329327499,741183608,3304932,35
1437.262,329327499,741183643,3304932,35
1443.203,329614015,741186753,286516,3110
1449.197,331848283,741186831,2234268,78
1455.195,333998565,741186907,2150282,76
1461.191,336148845,741186981,2150280,74
1467.186,338299125,741187055,2150280,74
1473.255,341994431,766151079,3695306,24964024
1479.266,341994431,769684649,3695306,3533570
1485.227,341994431,769684684,3695306,35
1491.184,341994431,769684719,3695306,35
1497.176,341995691,769687829,1260,3110
1503.202,344124251,769687903,2128560,74
1509.198,346274535,769687981,2150284,78
1515.193,348424817,769688057,2150282,76
1521.189,350575097,769688131,2150280,74
1527.21,354661476,794717238,4086379,25029107
1533.222,354661476,798186788,4086379,3469550
1539.177,354661476,798186823,4086379,35
1545.234,354661476,798186858,4086379,35
1551.22,354662372,798187789,896,931
1557.174,356270015,798190041,1607643,2252
1563.173,358485455,798190115,2215440,74
1569.25,360700899,798190193,2215444,78
1575.245,362851181,798190269,2150282,76
1581.235,367328047,823153885,4476866,24963616
1587.213,367328047,826402859,4476866,3248974
1593.203,367328047,826687778,4476866,284919
1599.261,367328047,826687813,4476866,35
1605.215,367328047,826687848,4476866,35
1611.253,368675946,826690957,1347899,3109
1617.249,370826226,826691031,2150280,74
1623.244,372976506,826691105,2150280,74
1629.239,375126790,826691183,2150284,78
1635.195,379994878,851655178,4868088,24963995
1641.262,379994878,851655252,4868088,74
1647.171,379994878,855188369,4868088,3533117
1653.226,379994878,855188404,4868088,35
1659.177,379994878,855188439,4868088,35
1665.182,380756339,855191550,761461,3111
1671.178,382906619,855191624,2150280,74
1677.173,385056899,855191698,2150280,74
1683.183,387272339,855191772,2215440,74
1689.177,389422623,855191850,2150284,78
1695.199,392660711,880220166,3238088,25028316
1701.2,392660711,883687196,3238088,3467030
1707.249,392660711,883687231,3238088,35
1713.207,392660711,883687266,3238088,35
1719.197,393018174,883690371,357463,3105
1725.27,395246646,883690445,2228472,74
1731.264,397331766,883690519,2085120,74
1737.261,399547206,883690593,2215440,74
1743.256,401697486,883690667,2150280,74
1749.248,405325833,908653243,3628347,24962576
1755.171,405325835,912184709,2,3531466
1761.225,405325835,912184783,2,74
1767.192,405325835,912184818,2,35
1773.205,405351714,912187931,25879,3113
1779.181,407520818,912188005,2169104,74
1785.177,409671098,912188079,2150280,74
1791.173,411821378,912188153,2150280,74
1797.187,414036818,912188227,2215440,74
1803.173,417991060,937215861,3954242,25027634
1809.194,417991064,940683351,4,3467490
1815.211,417991066,940683427,2,76
1821.178,417991066,940683501,2,74
1827.188,417991960,940684430,894,929
1833.229,419729923,940686682,1737963,2252
1839.224,421880203,940686756,2150280,74
1845.218,424030483,940686830,2150280,74
1851.212,426180763,940686904,2150280,74
1857.238,430655511,965648987,4474748,24962083
1863.219,430655511,968895036,4474748,3246049
1869.258,430655515,969179374,4,284338
1875.178,430655517,969179450,2,76
1881.258,430655517,969179524,2,74
1887.203,432003419,969182636,1347902,3112
1893.197,434153699,969182710,2150280,74
1899.194,436303979,969182784,2150280,74
1905.188,438454259,969182858,2150280,74
1911.265,443320095,994145146,4865836,24962288
1917.219,443320095,994145220,4865836,74
1923.237,443320095,997675067,4865836,3529847
1929.22,443320099,997675106,4,39
1935.202,443320099,997675180,4,74
1941.26,444342202,997678293,1022103,3113
1947.207,446492482,997678367,2150280,74
1953.203,448642762,997678441,2150280,74
1959.195,450793042,997678515,2150280,74
1965.192,452818946,1007176173,2025904,9497658
1971.244,455984773,1022706048,3165827,15529875
1977.264,455984773,1026171285,3165827,3465237
1983.244,455984773,1026171321,3165827,36
1989.253,455984777,1026171361,4,40
1995.194,456524696,1026174514,539919,3153
2001.19,458701042,1026174591,2176346,77
2007.186,460851322,1026174666,2150280,75
2013.178,463001602,1026174741,2150280,75
2019.176,465151882,1026174816,2150280,75
2025.207,468649539,1051202550,3497657,25027734
2031.221,468649539,1054666653,3497657,3464103
2037.206,468649539,1054666689,3497657,36
2043.191,468649539,1054666725,3497657,36
2049.174,468689888,1054669829,40349,3104
2055.232,470974832,1054669904,2284944,75
2061.226,473125114,1054669981,2150282,77
2067.223,475275394,1054670056,2150280,75
2073.217,477425674,1054670131,2150280,75
2079.231,481314222,1079632623,3888548,24962492
2085.254,481314222,1083161964,3888548,3529341
2091.236,481314222,1083162000,3888548,36
2097.217,481314222,1083162036,3888548,36
2103.224,481315181,1083162971,959,935
2109.19,483183408,1083165228,1868227,2257
2115.186,485333688,1083165303,2150280,75
2121.179,487483970,1083165380,2150282,77
2127.175,489634250,1083165455,2150280,75
2133.258,493978070,1108192375,4343820,25026920
2139.178,493978070,1111655860,4343820,3463485
2145.26,493978070,1111655896,4343820,36
2151.242,493978070,1111655932,4343820,36
2157.222,493978070,1111655968,4343820,36
2163.232,495391131,1111659080,1413061,3112
2169.225,497541415,1111659159,2150284,79
2175.22,499691695,1111659234,2150280,75
2181.215,501841977,1111659311,2150282,77
2187.184,506641785,1136686096,4799808,25026785
2193.225,506641785,1138036127,4799808,1350031
2199.172,506641785,1140149635,4799808,2113508
2205.257,506641785,1140149671,4799808,36
2211.238,506641785,1140149707,4799808,36
2217.214,507663881,1140152814,1022096,3107
2223.259,509814161,1140152889,2150280,75
2229.254,511964445,1140152968,2150284,79
2235.25,514114725,1140153043,2150280,75
2241.247,516139953,1149650026,2025228,9496983
2247.199,519305007,1165854395,3165054,16204369
2253.2,519305007,1168640500,3165054,2786105
2259.18,519305007,1168640536,3165054,36
2265.266,519305007,1168640572,3165054,36
2271.246,519802932,1168643684,497925,3112
2277.198,521956108,1168643759,2153176,75
2283.192,524106388,1168643834,2150280,75
2289.189,526256672,1168643913,2150284,79
2295.184,528406952,1168643988,2150280,75
2301.236,531969064,1193996867,3562112,25352879
2307.227,531969064,1197134870,3562112,3138003
2313.21,531969064,1197134906,3562112,36
2319.194,531969064,1197134942,3562112,36
2325.223,532161461,1197138054,192397,3112
2331.242,534359525,1197138129,2198064,75
2337.236,536509805,1197138204,2150280,75
2343.231,538660085,1197138279,2150280,75
2349.228,540810369,1197138358,2150284,79
2355.229,544631947,1222555437,3821578,25417079
2361.259,544631949,1225626998,2,3071561
2367.203,544631949,1225627073,2,75
2373.252,544631949,1225627109,2,36
2379.259,544633210,1225630221,1261,3112
2385.185,546631450,1225630296,1998240,75
2391.181,548781730,1225630371,2150280,75
2397.176,550932010,1225630446,2150280,75
2403.173,553082290,1225630521,2150280,75
2409.191,557295327,1250982990,4213037,25352469
2415.214,557295327,1254119403,4213037,3136413
2421.246,557295329,1254119441,2,38
2427.225,557295329,1254119516,2,75
2433.203,557295329,1254119552,2,36
2439.245,558838706,1254122660,1543377,3108
2445.243,560988986,1254122735,2150280,75
2451.238,563139266,1254122810,2150280,75
2457.231,565289546,1254122885,2150280,75
2463.251,569957841,1279474285,4668295,25351400
2469.188,569957845,1280824304,4,1350019
2475.245,569957845,1282612019,4,1787715
2481.175,569957847,1282612057,2,38
2487.259,569957847,1282612132,2,75
2493.172,571045108,1282615244,1087261,3112
2499.253,573260548,1282615319,2215440,75
2505.249,575410828,1282615394,2150280,75
2511.245,577561108,1282615469,2150280,75
2517.254,579455657,1292112093,1894549,9496624
2523.174,582621018,1307967768,3165361,15855675
2529.226,582621022,1311104413,4,3136645
2535.204,582621022,1311104488,4,75
2541.225,582621024,1311104526,2,38
2547.219,583252161,1311107673,631137,3147
2553.213,585402441,1311107748,2150280,75
2559.21,587552721,1311107823,2150280,75
2565.205,589703001,1311107898,2150280,75
2571.201,591853281,1311107973,2150280,75
2577.201,595283753,1336394565,3430472,25286592
2583.218,595283753,1339596570,3430472,3202005
2589.17,595283757,1339596610,4,40
2595.254,595283757,1339596685,4,75
2601.174,595641226,1339599797,357469,3112
2607.271,597869698,1339599872,2228472,75
2613.266,600019978,1339599947,2150280,75
2619.262,602170258,1339600022,2150280,75
2625.257,604320538,1339600097,2150280,75
2631.228,607946336,1365016625,3625798,25416528
2637.246,607946336,1368089690,3625798,3073065
2643.227,607946336,1368089726,3625798,36
2649.215,607946340,1368089766,4,40
2655.248,607947602,1368092918,1262,3152
2661.219,610011002,1368092993,2063400,75
2667.215,612161284,1368093070,2150282,77
2673.21,614311564,1368093145,2150280,75
2679.204,616461844,1368093220,2150280,75
2685.185,620608781,1393509889,4146937,25416669
2691.201,620608781,1396581262,4146937,3071373
2697.183,620608781,1396581298,4146937,36
2703.269,620608781,1396581334,4146937,36
2709.188,620608785,1396581374,4,40
2715.237,622282484,1396584523,1673699,3149
2721.232,624432764,1396584598,2150280,75
2727.228,626583046,1396584675,2150282,77
2733.222,628733326,1396584750,2150280,75
2739.209,633270243,1422000878,4536917,25416128
2745.184,633270243,1423284481,4536917,1283603
2751.214,633270243,1425069653,4536917,1785172
2757.202,633270243,1425069689,4536917,36
2763.185,633270243,1425069725,4536917,36
