round,deltaT,mean_accuracy,n_selected
1,3053.0,0.4124704375863075,2
2,3022.0,0.29512202739715576,3
3,2048.0,0.29512202739715576,2
4,2021.9999999999998,0.29512202739715576,2
5,2021.9999999999998,0.29512202739715576,2
6,2023.0000000000002,0.29512202739715576,2
7,2053.0,0.29512202739715576,2
8,2052.0,0.29512202739715576,2
9,2053.0,0.29512202739715576,2
10,2023.0000000000002,0.29512202739715576,2
11,2021.9999999999998,0.29512202739715576,2
12,2023.0000000000002,0.29512202739715576,2
13,2052.0,0.29512202739715576,2
14,2054.0,0.29512202739715576,2
15,2051.0,0.29512202739715576,2
16,2052.0,0.29512202739715576,2
17,2021.9999999999998,0.29512202739715576,2
18,2024.0,0.29512202739715576,2
19,2023.0000000000002,0.29512202739715576,2
20,2054.0,0.29512202739715576,2
21,2053.0,0.29512202739715576,2
22,2050.0,0.29512202739715576,2
23,2024.0,0.29512202739715576,2
24,2048.0,0.29512202739715576,2
25,2051.0,0.29512202739715576,2
26,2052.0,0.29512202739715576,2
27,2051.0,0.29512202739715576,2
28,2050.0,0.29512202739715576,2
29,2053.0,0.29512202739715576,2
30,2051.0,0.29512202739715576,2
31,2020.0,0.29512202739715576,2
32,2020.0,0.29512202739715576,2
33,2052.0,0.29512202739715576,2
34,2025.0,0.29512202739715576,2
35,2047.0000000000002,0.29512202739715576,2
36,2048.0,0.29512202739715576,2
37,2052.0,0.29512202739715576,2
38,2023.0000000000002,0.29512202739715576,2
39,2053.0,0.29512202739715576,2
40,2048.0,0.29512202739715576,2
41,2052.0,0.29512202739715576,2
42,2050.0,0.29512202739715576,2
43,2041.9999999999998,0.29512202739715576,2
44,2023.0000000000002,0.29512202739715576,2
45,2051.0,0.29512202739715576,2
46,2052.0,0.29512202739715576,2
47,2033.0,0.29512202739715576,2
48,2052.0,0.29512202739715576,2
49,2021.9999999999998,0.29512202739715576,2
50,2051.0,0.29512202739715576,2
